Id,Category
8593,1
8594,3
8595,1
8596,1
8597,3
8598,3
8599,1
8600,3
8601,1
8602,1
8603,5
8604,1
8605,3
8606,1
8607,1
8608,1
8609,1
8610,4
8611,1
8612,3
8613,1
8614,1
8615,1
8616,5
8617,1
8618,3
8619,1
8620,3
8621,1
8622,1
8623,3
8624,1
8625,1
8626,3
8627,3
8628,1
8629,1
8630,3
8631,1
8632,1
8633,6
8634,3
8635,4
8636,1
8637,1
8638,3
8639,3
8640,1
8641,3
8642,3
8643,1
8644,4
8645,1
8646,2
8647,1
8648,3
8649,1
8650,1
8651,1
8652,1
8653,1
8654,1
8655,1
8656,1
8657,3
8658,3
8659,1
8660,1
8661,3
8662,1
8663,3
8664,3
8665,1
8666,1
8667,1
8668,3
8669,6
8670,3
8671,1
8672,1
8673,3
8674,3
8675,3
8676,3
8677,3
8678,3
8679,3
8680,3
8681,1
8682,3
8683,1
8684,3
8685,1
8686,3
8687,3
8688,4
8689,3
8690,3
8691,3
8692,4
8693,3
8694,1
8695,1
8696,1
8697,1
8698,3
8699,1
8700,3
8701,3
8702,3
8703,3
8704,1
8705,1
8706,1
8707,2
8708,5
8709,5
8710,1
8711,1
8712,1
8713,2
8714,1
8715,1
8716,1
8717,1
8718,4
8719,6
8720,2
8721,1
8722,1
8723,1
8724,1
8725,3
8726,1
8727,4
8728,1
8729,5
8730,2
8731,5
8732,1
8733,3
8734,3
8735,2
8736,1
8737,2
8738,1
8739,1
8740,5
8741,4
8742,1
8743,4
8744,1
8745,3
8746,3
8747,4
8748,3
8749,3
8750,3
8751,3
8752,3
8753,3
8754,3
8755,3
8756,3
8757,1
8758,1
8759,1
8760,2
8761,1
8762,1
8763,1
8764,1
8765,1
8766,1
8767,1
8768,1
8769,1
8770,3
8771,1
8772,1
8773,3
8774,1
8775,1
8776,1
8777,1
8778,1
8779,1
8780,1
8781,1
8782,3
8783,4
8784,3
8785,1
8786,1
8787,1
8788,4
8789,3
8790,6
8791,1
8792,1
8793,3
8794,1
8795,1
8796,1
8797,3
8798,6
8799,1
8800,4
8801,3
8802,3
8803,3
8804,3
8805,3
8806,1
8807,6
8808,1
8809,3
8810,1
8811,1
8812,1
8813,3
8814,3
8815,1
8816,3
8817,1
8818,1
8819,3
8820,1
8821,3
8822,1
8823,1
8824,4
8825,1
8826,1
8827,3
8828,3
8829,1
8830,1
8831,1
8832,3
8833,3
8834,3
8835,1
8836,1
8837,1
8838,4
8839,1
8840,4
8841,1
8842,1
8843,4
8844,1
8845,1
8846,1
8847,1
8848,1
8849,2
8850,1
8851,1
8852,1
8853,1
8854,1
8855,1
8856,1
8857,3
8858,4
8859,1
8860,1
8861,1
8862,2
8863,1
8864,1
8865,1
8866,2
8867,1
8868,1
8869,1
8870,2
8871,1
8872,1
8873,1
8874,1
8875,1
8876,1
8877,1
8878,4
8879,1
8880,1
8881,3
8882,1
8883,1
8884,1
8885,1
8886,1
8887,1
8888,1
8889,1
8890,1
8891,1
8892,1
8893,1
8894,1
8895,1
8896,1
8897,1
8898,1
8899,1
8900,1
8901,1
8902,1
8903,1
8904,2
8905,1
8906,1
8907,1
8908,1
8909,3
8910,3
8911,3
8912,1
8913,1
8914,3
8915,1
8916,1
8917,2
8918,1
8919,3
8920,3
8921,3
8922,3
8923,3
8924,1
8925,1
8926,3
8927,3
8928,3
8929,1
8930,3
8931,1
8932,3
8933,1
8934,3
8935,3
8936,3
8937,1
8938,1
8939,1
8940,1
8941,6
8942,3
8943,3
8944,3
8945,3
8946,3
8947,1
8948,3
8949,3
8950,3
8951,2
8952,1
8953,2
8954,1
8955,1
8956,1
8957,1
8958,1
8959,1
8960,3
8961,3
8962,3
8963,3
8964,3
8965,3
8966,3
8967,3
8968,3
8969,3
8970,1
8971,3
8972,3
8973,3
8974,3
8975,3
8976,3
8977,3
8978,3
8979,1
8980,3
8981,3
8982,3
8983,3
8984,1
8985,1
8986,4
8987,1
8988,1
8989,4
8990,3
8991,3
8992,3
8993,3
8994,3
8995,3
8996,3
8997,3
8998,3
8999,3
9000,3
9001,3
9002,3
9003,3
9004,3
9005,3
9006,3
9007,1
9008,1
9009,6
9010,1
9011,1
9012,1
9013,1
9014,1
9015,1
9016,4
9017,1
9018,1
9019,1
9020,1
9021,4
9022,3
9023,1
9024,1
9025,4
9026,3
9027,3
9028,3
9029,3
9030,3
9031,3
9032,3
9033,1
9034,1
9035,1
9036,1
9037,3
9038,1
9039,1
9040,4
9041,3
9042,1
9043,1
9044,1
9045,1
9046,4
9047,1
9048,6
9049,1
9050,1
9051,3
9052,1
9053,1
9054,3
9055,3
9056,3
9057,1
9058,3
9059,3
9060,3
9061,3
9062,1
9063,3
9064,3
9065,3
9066,1
9067,1
9068,2
9069,1
9070,3
9071,4
9072,1
9073,1
9074,4
9075,6
9076,6
9077,1
9078,4
9079,4
9080,4
9081,1
9082,1
9083,6
9084,1
9085,4
9086,1
9087,4
9088,1
9089,1
9090,3
9091,1
9092,4
9093,1
9094,1
9095,1
9096,4
9097,3
9098,1
9099,1
9100,1
9101,1
9102,5
9103,1
9104,1
9105,4
9106,1
9107,4
9108,6
9109,4
9110,1
9111,1
9112,1
9113,1
9114,4
9115,1
9116,1
9117,3
9118,3
9119,1
9120,1
9121,1
9122,1
9123,3
9124,1
9125,6
9126,1
9127,1
9128,1
9129,4
9130,1
9131,1
9132,2
9133,4
9134,1
9135,3
9136,1
9137,1
9138,1
9139,5
9140,4
9141,1
9142,1
9143,1
9144,1
9145,4
9146,1
9147,4
9148,1
9149,1
9150,3
9151,1
9152,1
9153,1
9154,1
9155,1
9156,1
9157,1
9158,1
9159,1
9160,3
9161,3
9162,4
9163,3
9164,1
9165,1
9166,3
9167,3
9168,3
9169,3
9170,3
9171,3
9172,4
9173,3
9174,3
9175,3
9176,3
9177,3
9178,6
9179,4
9180,3
9181,3
9182,3
9183,3
9184,3
9185,3
9186,3
9187,3
9188,3
9189,3
9190,3
9191,3
9192,3
9193,1
9194,1
9195,1
9196,3
9197,3
9198,3
9199,3
9200,1
9201,1
9202,1
9203,3
9204,4
9205,1
9206,1
9207,3
9208,4
9209,1
9210,2
9211,3
9212,2
9213,1
9214,1
9215,1
9216,4
9217,1
9218,1
9219,4
9220,2
9221,4
9222,3
9223,5
9224,1
9225,3
9226,2
9227,1
9228,1
9229,1
9230,1
9231,1
9232,4
9233,1
9234,1
9235,6
9236,4
9237,4
9238,4
9239,1
9240,1
9241,1
9242,1
9243,1
9244,1
9245,1
9246,1
9247,1
9248,1
9249,1
9250,1
9251,1
9252,1
9253,1
9254,1
9255,1
9256,1
9257,1
9258,1
9259,1
9260,1
9261,1
9262,1
9263,1
9264,1
9265,1
9266,1
9267,1
9268,1
9269,1
9270,1
9271,1
9272,1
9273,1
9274,1
9275,1
9276,1
9277,1
9278,1
9279,1
9280,1
9281,1
9282,1
9283,1
9284,6
9285,1
9286,1
9287,1
9288,3
9289,1
9290,1
9291,1
9292,1
9293,1
9294,1
9295,1
9296,1
9297,1
9298,1
9299,1
9300,1
9301,1
9302,1
9303,1
9304,1
9305,1
9306,1
9307,1
9308,1
9309,1
9310,1
9311,1
9312,1
9313,1
9314,1
9315,1
9316,1
9317,1
9318,1
9319,1
9320,1
9321,1
9322,1
9323,1
9324,1
9325,1
9326,4
9327,1
9328,1
9329,2
9330,1
9331,1
9332,1
9333,1
9334,1
9335,1
9336,1
9337,1
9338,3
9339,1
9340,1
9341,1
9342,1
9343,1
9344,1
9345,1
9346,1
9347,1
9348,1
9349,1
9350,1
9351,1
9352,1
9353,1
9354,1
9355,4
9356,1
9357,1
9358,6
9359,2
9360,1
9361,1
9362,2
9363,5
9364,1
9365,6
9366,3
9367,3
9368,3
9369,3
9370,6
9371,3
9372,1
9373,1
9374,4
9375,1
9376,3
9377,3
9378,1
9379,1
9380,3
9381,1
9382,1
9383,3
9384,1
9385,1
9386,1
9387,1
9388,1
9389,5
9390,3
9391,3
9392,1
9393,5
9394,1
9395,3
9396,6
9397,1
9398,4
9399,5
9400,5
9401,4
9402,3
9403,1
9404,3
9405,1
9406,1
9407,1
9408,1
9409,1
9410,3
9411,1
9412,3
9413,3
9414,1
9415,1
9416,3
9417,1
9418,4
9419,4
9420,1
9421,2
9422,4
9423,1
9424,4
9425,1
9426,1
9427,1
9428,1
9429,5
9430,1
9431,1
9432,5
9433,1
9434,1
9435,1
9436,1
9437,1
9438,2
9439,1
9440,1
9441,3
9442,4
9443,3
9444,1
9445,1
9446,1
9447,1
9448,1
9449,1
9450,4
9451,2
9452,1
9453,4
9454,1
9455,3
9456,4
9457,1
9458,1
9459,1
9460,1
9461,1
9462,1
9463,1
9464,1
9465,1
9466,1
9467,1
9468,1
9469,1
9470,3
9471,2
9472,4
9473,2
9474,2
9475,6
9476,1
9477,1
9478,1
9479,1
9480,1
9481,1
9482,1
9483,1
9484,1
9485,1
9486,1
9487,1
9488,4
9489,1
9490,1
9491,4
9492,4
9493,1
9494,4
9495,1
9496,1
9497,6
9498,4
9499,1
9500,1
9501,1
9502,1
9503,1
9504,1
9505,1
9506,3
9507,3
9508,1
9509,3
9510,1
9511,3
9512,6
9513,1
9514,1
9515,1
9516,1
9517,1
9518,4
9519,1
9520,1
9521,1
9522,1
9523,1
9524,1
9525,1
9526,4
9527,1
9528,4
9529,1
9530,1
9531,4
9532,1
9533,6
9534,6
9535,3
9536,2
9537,1
9538,2
9539,4
9540,1
9541,1
9542,1
9543,1
9544,1
9545,2
9546,6
9547,1
9548,1
9549,1
9550,4
9551,1
9552,2
9553,4
9554,1
9555,2
9556,6
9557,1
9558,4
9559,1
9560,1
9561,1
9562,1
9563,1
9564,1
9565,3
9566,1
9567,1
9568,6
9569,4
9570,1
9571,4
9572,3
9573,1
9574,1
9575,1
9576,3
9577,1
9578,3
9579,1
9580,1
9581,1
9582,4
9583,3
9584,1
9585,1
9586,1
9587,3
9588,1
9589,3
9590,1
9591,1
9592,1
9593,1
9594,1
9595,1
9596,1
9597,1
9598,1
9599,1
9600,1
9601,1
9602,1
9603,1
9604,1
9605,3
9606,1
9607,1
9608,1
9609,1
9610,1
9611,1
9612,3
9613,1
9614,1
9615,1
9616,1
9617,1
9618,1
9619,1
9620,1
9621,1
9622,1
9623,3
9624,3
9625,3
9626,1
9627,1
9628,1
9629,1
9630,5
9631,2
9632,1
9633,1
9634,1
9635,1
9636,1
9637,1
9638,3
9639,1
9640,1
9641,1
9642,1
9643,1
9644,1
9645,3
9646,3
9647,1
9648,3
9649,1
9650,4
9651,1
9652,4
9653,1
9654,1
9655,1
9656,1
9657,1
9658,1
9659,1
9660,1
9661,1
9662,1
9663,2
9664,1
9665,1
9666,1
9667,1
9668,1
9669,1
9670,1
9671,1
9672,1
9673,1
9674,1
9675,1
9676,1
9677,1
9678,1
9679,1
9680,1
9681,3
9682,3
9683,1
9684,4
9685,1
9686,1
9687,1
9688,1
9689,1
9690,1
9691,1
9692,4
9693,2
9694,1
9695,1
9696,1
9697,1
9698,1
9699,1
9700,1
9701,1
9702,1
9703,1
9704,1
9705,1
9706,1
9707,4
9708,1
9709,1
9710,1
9711,1
9712,1
9713,1
9714,1
9715,1
9716,3
9717,1
9718,1
9719,1
9720,4
9721,1
9722,1
9723,1
9724,1
9725,1
9726,1
9727,1
9728,1
9729,1
9730,1
9731,1
9732,1
9733,1
9734,1
9735,1
9736,1
9737,1
9738,1
9739,1
9740,1
9741,2
9742,1
9743,1
9744,1
9745,1
9746,1
9747,1
9748,1
9749,1
9750,1
9751,6
9752,1
9753,1
9754,1
9755,1
9756,1
9757,1
9758,4
9759,3
9760,1
9761,1
9762,6
9763,1
9764,3
9765,1
9766,1
9767,1
9768,1
9769,6
9770,4
9771,4
9772,1
9773,3
9774,2
9775,1
9776,1
9777,4
9778,1
9779,3
9780,1
9781,4
9782,4
9783,3
9784,4
9785,4
9786,4
9787,1
9788,2
9789,1
9790,3
9791,1
9792,1
9793,4
9794,1
9795,2
9796,2
9797,3
9798,4
9799,1
9800,1
9801,5
9802,1
9803,1
9804,1
9805,1
9806,1
9807,1
9808,1
9809,3
9810,1
9811,6
9812,1
9813,4
9814,1
9815,1
9816,1
9817,1
9818,1
9819,1
9820,1
9821,1
9822,1
9823,1
9824,1
9825,1
9826,1
9827,2
9828,1
9829,1
9830,1
9831,1
9832,1
9833,4
9834,1
9835,1
9836,1
9837,1
9838,1
9839,1
9840,1
9841,2
9842,1
9843,1
9844,1
9845,1
9846,1
9847,3
9848,1
9849,1
9850,1
9851,1
9852,1
9853,1
9854,4
9855,1
9856,1
9857,1
9858,1
9859,1
9860,1
9861,1
9862,1
9863,1
9864,4
9865,1
9866,1
9867,1
9868,3
9869,1
9870,1
9871,1
9872,1
9873,1
9874,1
9875,1
9876,1
9877,1
9878,2
9879,2
9880,1
9881,1
9882,1
9883,1
9884,1
9885,1
9886,1
9887,1
9888,1
9889,1
9890,4
9891,1
9892,1
9893,4
9894,1
9895,1
9896,1
9897,1
9898,1
9899,1
9900,1
9901,1
9902,1
9903,1
9904,1
9905,1
9906,3
9907,2
9908,1
9909,1
9910,1
9911,4
9912,1
9913,1
9914,1
9915,1
9916,1
9917,4
9918,1
9919,1
9920,1
9921,3
9922,3
9923,4
9924,3
9925,3
9926,1
9927,1
9928,1
9929,3
9930,3
9931,1
9932,3
9933,3
9934,3
9935,3
9936,3
9937,3
9938,1
9939,1
9940,1
9941,3
9942,1
9943,1
9944,1
9945,1
9946,2
9947,1
9948,1
9949,1
9950,1
9951,1
9952,3
9953,1
9954,1
9955,1
9956,4
9957,2
9958,1
9959,1
9960,1
9961,1
9962,1
9963,1
9964,1
9965,1
9966,1
9967,1
9968,1
9969,1
9970,1
9971,1
9972,1
9973,1
9974,1
9975,1
9976,1
9977,1
9978,1
9979,1
9980,1
9981,1
9982,1
9983,1
9984,1
9985,1
9986,1
9987,1
9988,1
9989,1
9990,1
9991,4
9992,1
9993,1
9994,3
9995,1
9996,1
9997,3
9998,4
9999,1
10000,4
10001,1
10002,1
10003,3
10004,1
10005,1
10006,1
10007,1
10008,1
10009,3
10010,3
10011,1
10012,4
10013,4
10014,1
10015,1
10016,1
10017,2
10018,1
10019,1
10020,1
10021,1
10022,3
10023,4
10024,1
10025,3
10026,1
10027,2
10028,1
10029,1
10030,1
10031,1
10032,3
10033,3
10034,1
10035,1
10036,1
10037,1
10038,1
10039,1
10040,1
10041,1
10042,1
10043,1
10044,1
10045,4
10046,1
10047,1
10048,1
10049,1
10050,3
10051,1
10052,1
10053,1
10054,1
10055,1
10056,1
10057,4
10058,1
10059,1
10060,6
10061,1
10062,1
10063,1
10064,1
10065,3
10066,1
10067,1
10068,1
10069,1
10070,1
10071,1
10072,1
10073,1
10074,1
10075,4
10076,1
10077,1
10078,1
10079,1
10080,1
10081,1
10082,1
10083,1
10084,1
10085,1
10086,1
10087,1
10088,4
10089,1
10090,1
10091,1
10092,1
10093,1
10094,1
10095,1
10096,1
10097,1
10098,1
10099,1
10100,1
10101,1
10102,1
10103,3
10104,1
10105,1
10106,4
10107,1
10108,4
10109,2
10110,1
10111,1
10112,1
10113,1
10114,1
10115,1
10116,1
10117,1
10118,1
10119,1
10120,1
10121,1
10122,1
10123,1
10124,1
10125,3
10126,1
10127,1
10128,2
10129,1
10130,1
10131,1
10132,2
10133,1
10134,4
10135,6
10136,4
10137,1
10138,1
10139,1
10140,1
10141,3
10142,1
10143,3
10144,1
10145,1
10146,1
10147,1
10148,1
10149,3
10150,1
10151,1
10152,1
10153,1
10154,1
10155,1
10156,1
10157,1
10158,1
10159,1
10160,6
10161,1
10162,3
10163,3
10164,3
10165,3
10166,3
10167,1
10168,2
10169,3
10170,1
10171,1
10172,4
10173,1
10174,1
10175,1
10176,1
10177,1
10178,1
10179,1
10180,1
10181,1
10182,1
10183,2
10184,1
10185,1
10186,1
10187,1
10188,1
10189,1
10190,2
10191,1
10192,6
10193,1
10194,5
10195,4
10196,1
10197,2
10198,3
10199,1
10200,1
10201,1
10202,3
10203,1
10204,1
10205,3
10206,3
10207,3
10208,3
10209,2
10210,1
10211,1
10212,1
10213,4
10214,4
10215,1
10216,3
10217,1
10218,1
10219,3
10220,1
10221,4
10222,1
10223,4
10224,4
10225,4
10226,2
10227,4
10228,1
10229,2
10230,6
10231,6
10232,4
10233,1
10234,2
10235,2
10236,4
10237,1
10238,6
10239,1
10240,1
10241,6
10242,1
10243,6
10244,4
10245,2
10246,1
10247,1
10248,1
10249,1
10250,2
10251,4
10252,4
10253,4
10254,4
10255,4
10256,3
10257,1
10258,1
10259,1
10260,4
10261,1
10262,4
10263,6
10264,1
10265,1
10266,4
10267,2
10268,4
10269,1
10270,1
10271,4
10272,2
10273,4
10274,1
10275,4
10276,4
10277,3
10278,1
10279,1
10280,3
10281,3
10282,1
10283,5
10284,3
10285,3
10286,1
10287,3
10288,6
10289,3
10290,1
10291,3
10292,3
10293,1
10294,1
10295,1
10296,1
10297,1
10298,3
10299,1
10300,1
10301,1
10302,1
10303,1
10304,3
10305,1
10306,1
10307,3
10308,1
10309,1
10310,1
10311,1
10312,1
10313,1
10314,1
10315,1
10316,1
10317,1
10318,1
10319,1
10320,1
10321,2
10322,1
10323,1
10324,1
10325,1
10326,1
10327,1
10328,3
10329,3
10330,1
10331,3
10332,3
10333,1
10334,3
10335,1
10336,1
10337,3
10338,1
10339,3
10340,5
10341,1
10342,1
10343,3
10344,1
10345,1
10346,1
10347,3
10348,4
10349,3
10350,3
10351,1
10352,3
10353,1
10354,6
10355,6
10356,5
10357,3
10358,4
10359,2
10360,1
10361,1
10362,6
10363,1
10364,1
10365,1
10366,3
10367,1
10368,3
10369,1
10370,3
10371,1
10372,3
10373,1
10374,1
10375,1
10376,1
10377,1
10378,1
10379,1
10380,1
10381,1
10382,1
10383,3
10384,3
10385,2
10386,3
10387,3
10388,3
10389,1
10390,3
10391,3
10392,3
10393,3
10394,3
10395,1
10396,1
10397,4
10398,1
10399,4
10400,1
10401,1
10402,1
10403,1
10404,1
10405,1
10406,5
10407,1
10408,1
10409,1
10410,1
10411,1
10412,1
10413,1
10414,1
10415,1
10416,1
10417,1
10418,1
10419,1
10420,1
10421,1
10422,1
10423,1
10424,1
10425,1
10426,1
10427,1
10428,1
10429,1
10430,1
10431,1
10432,1
10433,1
10434,1
10435,1
10436,1
10437,1
10438,1
10439,1
10440,1
10441,1
10442,1
10443,1
10444,1
10445,1
10446,3
10447,1
10448,1
10449,1
10450,1
10451,1
10452,1
10453,1
10454,1
10455,3
10456,1
10457,1
10458,1
10459,1
10460,1
10461,1
10462,1
10463,1
10464,1
10465,1
10466,1
10467,1
10468,1
10469,1
10470,1
10471,1
10472,1
10473,1
10474,2
10475,3
10476,6
10477,4
10478,4
10479,1
10480,4
10481,1
10482,1
10483,1
10484,1
10485,5
10486,1
10487,1
10488,1
10489,3
10490,1
10491,2
10492,1
10493,3
10494,1
10495,1
10496,3
10497,1
10498,3
10499,1
10500,1
10501,1
10502,1
10503,1
10504,1
10505,1
10506,1
10507,1
10508,1
10509,1
10510,1
10511,1
10512,1
10513,1
10514,1
10515,1
10516,1
10517,1
10518,1
10519,1
10520,1
10521,1
10522,1
10523,1
10524,1
10525,1
10526,1
10527,1
10528,1
10529,1
10530,3
10531,1
10532,1
10533,1
10534,1
10535,1
10536,1
10537,1
10538,1
10539,4
10540,1
10541,1
10542,1
10543,1
10544,1
10545,1
10546,1
10547,3
10548,3
10549,1
10550,1
10551,1
10552,1
10553,1
10554,1
10555,1
10556,1
10557,1
10558,5
10559,1
10560,3
10561,3
10562,3
10563,1
10564,1
10565,3
10566,3
10567,3
10568,1
10569,3
10570,3
10571,1
10572,6
10573,1
10574,1
10575,1
10576,1
10577,4
10578,1
10579,1
10580,1
10581,1
10582,1
10583,1
10584,3
10585,3
10586,3
10587,3
10588,3
10589,3
10590,3
10591,1
10592,3
10593,3
10594,3
10595,3
10596,3
10597,3
10598,3
10599,3
10600,3
10601,3
10602,3
10603,3
10604,3
10605,3
10606,3
10607,3
10608,4
10609,1
10610,1
10611,1
10612,1
10613,1
10614,2
10615,2
10616,2
10617,2
10618,4
10619,1
10620,1
10621,1
10622,1
10623,1
10624,3
10625,3
10626,1
10627,3
10628,1
10629,1
10630,4
10631,3
10632,4
10633,3
10634,3
10635,3
10636,1
10637,1
10638,1
10639,4
10640,4
10641,3
10642,1
10643,1
10644,1
10645,1
10646,1
10647,1
10648,3
10649,1
10650,1
10651,1
10652,1
10653,1
10654,1
10655,1
10656,3
10657,1
10658,1
10659,1
10660,1
10661,1
10662,4
10663,2
10664,1
10665,1
10666,4
10667,4
10668,1
10669,3
10670,4
10671,1
10672,1
10673,1
10674,3
10675,3
10676,1
10677,1
10678,1
10679,3
10680,4
10681,4
10682,2
10683,3
10684,3
10685,3
10686,3
10687,1
10688,3
10689,3
10690,4
10691,6
10692,3
10693,1
10694,1
10695,3
10696,1
10697,2
10698,1
10699,4
10700,1
10701,1
10702,1
10703,3
10704,3
10705,2
10706,3
10707,3
10708,3
10709,3
10710,3
10711,1
10712,3
10713,3
10714,1
10715,3
10716,3
10717,1
10718,1
10719,2
10720,1
10721,1
10722,1
10723,1
10724,1
10725,1
10726,1
10727,1
10728,1
10729,1
10730,1
10731,6
10732,4
10733,1
10734,1
10735,4
10736,4
10737,1
10738,4
10739,1
10740,4
10741,1
10742,1
10743,1
10744,4
10745,4
10746,1
10747,3
10748,3
10749,3
10750,3
10751,1
10752,1
10753,6
10754,1
10755,1
10756,1
10757,1
10758,1
10759,5
10760,1
10761,1
10762,1
10763,1
10764,1
10765,1
10766,1
10767,1
10768,1
10769,1
10770,1
10771,1
10772,1
10773,1
10774,1
10775,1
10776,5
10777,1
10778,1
10779,1
10780,1
10781,1
10782,1
10783,1
10784,1
10785,1
10786,1
10787,1
10788,1
10789,1
10790,1
10791,1
10792,1
10793,1
10794,1
10795,1
10796,1
10797,1
10798,1
10799,1
10800,1
10801,1
10802,1
10803,1
10804,4
10805,1
10806,1
10807,1
10808,1
10809,1
10810,1
10811,1
10812,1
10813,1
10814,1
10815,1
10816,1
10817,1
10818,1
10819,1
10820,1
10821,1
10822,1
10823,1
10824,1
10825,1
10826,1
10827,1
10828,1
10829,1
10830,1
10831,1
10832,1
10833,1
10834,1
10835,1
10836,1
10837,1
10838,6
10839,1
10840,4
10841,1
10842,1
10843,1
10844,1
10845,1
10846,1
10847,1
10848,1
10849,1
10850,1
10851,1
10852,1
10853,1
10854,1
10855,1
10856,1
10857,1
10858,1
10859,1
10860,1
10861,1
10862,1
10863,1
10864,1
10865,1
10866,1
10867,1
10868,1
10869,1
10870,1
10871,1
10872,1
10873,1
10874,1
10875,1
10876,1
10877,1
10878,1
10879,1
10880,1
10881,1
10882,2
10883,1
10884,3
10885,1
10886,1
10887,1
10888,1
10889,1
10890,1
10891,1
10892,1
10893,1
10894,1
10895,1
10896,1
10897,1
10898,1
10899,1
10900,1
10901,4
10902,1
10903,1
10904,1
10905,1
10906,1
10907,1
10908,1
10909,1
10910,1
10911,1
10912,1
10913,1
10914,1
10915,1
10916,1
10917,1
10918,1
10919,1
10920,1
10921,6
10922,1
10923,1
10924,1
10925,1
10926,1
10927,1
10928,1
10929,1
10930,1
10931,1
10932,3
10933,3
10934,3
10935,1
10936,1
10937,1
10938,2
10939,4
10940,1
10941,1
10942,1
10943,1
10944,1
10945,1
10946,3
10947,3
10948,3
10949,1
10950,4
10951,1
10952,1
10953,3
10954,1
10955,1
10956,3
10957,3
10958,3
10959,3
10960,3
10961,3
10962,3
10963,3
10964,3
10965,3
10966,4
10967,4
10968,1
10969,1
10970,1
10971,3
10972,3
10973,1
10974,3
10975,3
10976,3
10977,1
10978,3
10979,1
10980,1
10981,3
10982,3
10983,1
10984,3
10985,6
10986,1
10987,1
10988,3
10989,1
10990,3
10991,1
10992,3
10993,1
10994,3
10995,1
10996,1
10997,1
10998,1
10999,1
11000,1
11001,4
11002,4
11003,1
11004,1
11005,5
11006,3
11007,1
11008,1
11009,2
11010,1
11011,1
11012,1
11013,6
11014,4
11015,1
11016,2
11017,2
11018,3
11019,1
11020,1
11021,1
11022,5
11023,4
11024,1
11025,6
11026,1
11027,5
11028,4
11029,2
11030,1
11031,4
11032,1
11033,2
11034,1
11035,3
11036,3
11037,3
11038,3
11039,3
11040,3
11041,3
11042,1
11043,3
11044,3
11045,3
11046,3
11047,3
11048,1
11049,3
11050,3
11051,3
11052,3
11053,3
11054,1
11055,3
11056,3
11057,3
11058,3
11059,1
11060,1
11061,1
11062,6
11063,3
11064,3
11065,3
11066,3
11067,1
11068,3
11069,1
11070,3
11071,1
11072,3
11073,3
11074,3
11075,3
11076,3
11077,3
11078,3
11079,1
11080,1
11081,1
11082,3
11083,3
11084,1
11085,4
11086,1
11087,1
11088,1
11089,1
11090,6
11091,1
11092,1
11093,1
11094,1
11095,1
11096,1
11097,1
11098,1
11099,4
11100,1
11101,1
11102,4
11103,1
11104,2
11105,1
11106,1
11107,4
11108,4
11109,1
11110,3
11111,1
11112,2
11113,3
11114,2
11115,4
11116,1
11117,3
11118,1
11119,1
11120,6
11121,1
11122,3
11123,1
11124,1
11125,1
11126,1
11127,1
11128,1
11129,1
11130,1
11131,1
11132,1
11133,1
11134,1
11135,4
11136,3
11137,1
11138,1
11139,1
11140,3
11141,6
11142,1
11143,3
11144,1
11145,4
11146,1
11147,1
11148,1
11149,1
11150,1
11151,1
11152,1
11153,1
11154,1
11155,1
11156,4
11157,1
11158,1
11159,1
11160,1
11161,4
11162,2
11163,1
11164,1
11165,6
11166,1
11167,3
11168,1
11169,4
11170,1
11171,1
11172,1
11173,1
11174,6
11175,1
11176,4
11177,1
11178,1
11179,2
11180,4
11181,2
11182,1
11183,3
11184,4
11185,4
11186,6
11187,4
11188,1
11189,1
11190,4
11191,1
11192,1
11193,1
11194,1
11195,1
11196,1
11197,4
11198,1
11199,6
11200,4
11201,3
11202,2
11203,1
11204,1
11205,2
11206,3
11207,4
11208,1
11209,2
11210,1
11211,1
11212,1
11213,6
11214,1
11215,1
11216,1
11217,1
11218,4
11219,1
11220,1
11221,1
11222,2
11223,1
11224,1
11225,1
11226,1
11227,1
11228,1
11229,1
11230,1
11231,1
11232,3
11233,1
11234,1
11235,1
11236,1
11237,1
11238,4
11239,3
11240,1
11241,1
11242,1
11243,1
11244,1
11245,4
11246,3
11247,3
11248,1
11249,1
11250,1
11251,1
11252,5
11253,1
11254,1
11255,1
11256,6
11257,1
11258,1
11259,1
11260,1
11261,1
11262,1
11263,1
11264,3
11265,3
11266,1
11267,1
11268,3
11269,1
11270,1
11271,1
11272,1
11273,4
11274,2
11275,1
11276,1
11277,1
11278,1
11279,1
11280,1
11281,1
11282,1
11283,1
11284,1
11285,1
11286,1
11287,1
11288,1
11289,1
11290,1
11291,1
11292,1
11293,1
11294,1
11295,1
11296,1
11297,3
11298,1
11299,1
11300,4
11301,1
11302,4
11303,1
11304,1
11305,3
11306,1
11307,1
11308,1
11309,2
11310,1
11311,3
11312,1
11313,1
11314,1
11315,1
11316,1
11317,3
11318,1
11319,1
11320,1
11321,1
11322,3
11323,1
11324,1
11325,5
11326,1
11327,1
11328,1
11329,1
11330,1
11331,1
11332,1
11333,1
11334,1
11335,4
11336,1
11337,1
11338,1
11339,1
11340,1
11341,1
11342,4
11343,3
11344,3
11345,3
11346,3
11347,1
11348,1
11349,6
11350,1
11351,3
11352,1
11353,1
11354,3
11355,1
11356,1
11357,2
11358,1
11359,4
11360,1
11361,3
11362,1
11363,1
11364,3
11365,1
11366,3
11367,3
11368,3
11369,3
11370,1
11371,1
11372,1
11373,3
11374,3
11375,1
11376,1
11377,2
11378,1
11379,1
11380,1
11381,1
11382,2
11383,4
11384,1
11385,1
11386,3
11387,1
11388,1
11389,3
11390,1
